annual_revenue,Month_on_Book,Branch_Trans_3_Mos,ATM_Trans_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer_Value,Gender_P1,Household_Age,Auto_Refinance,Credit_Card,Home_Equity_ITA,Click,Open,DV,Dwelling_Type_Business,Dwelling_Type_Condo,Dwelling_Type_MobileHome,Dwelling_Type_MultiFamilyUnit,Dwelling_Type_SingleFamily,Dwelling_Type_Unknown
113,76,8,0,23,2,0,0,0,1,0,0,0,0,0,0,3708.0,1,6.0,0,1,0,1,1,1,0,0,0,0,1,0
2002,409,0,3,39,0,0,3,5,1,0,0,1,0,0,1,87928.0,1,5.0,0,1,0,0,1,1,0,1,0,0,0,0
16,76,2,0,16,1,0,0,0,0,1,0,0,0,0,0,875.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0
848,290,0,4,0,0,0,0,0,1,1,0,1,0,0,1,24622.0,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0
2648,76,1,10,9,2,0,0,0,1,0,1,1,0,0,0,36873.0,1,3.0,0,0,0,1,1,1,0,0,0,1,0,0
112,75,0,51,181,0,0,0,0,1,0,0,0,0,0,0,1028.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
904,75,2,28,86,0,0,0,0,1,0,1,0,0,0,0,38576.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
113,75,0,0,14,1,0,0,0,1,0,0,0,0,1,0,10247.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
9,75,0,0,4,0,0,0,0,1,0,0,0,0,0,0,243.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
0,108,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
716,75,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2004.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
184,74,0,17,117,0,0,0,2,1,1,0,0,0,0,0,814.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
25,74,0,1,132,0,0,0,0,1,0,0,0,0,0,0,1183.0,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0
941,74,0,0,26,0,0,0,0,1,0,1,0,0,0,0,24078.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
276,74,0,21,52,0,0,0,2,1,0,0,1,0,0,0,857.0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0
348,74,6,0,0,0,0,0,0,1,0,0,0,0,0,0,14208.0,1,2.0,1,1,0,0,0,1,0,0,0,0,1,0
46,74,0,0,20,0,0,2,0,1,0,0,0,0,0,0,1512.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
1813,74,3,0,0,0,0,0,0,1,0,0,0,0,1,0,77148.0,1,6.0,0,1,0,0,0,0,0,0,0,0,1,0
55,74,0,0,27,0,0,0,3,1,0,0,0,0,0,0,1877.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
16,74,6,25,75,1,2,0,0,1,0,0,0,0,0,0,274.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1,74,0,7,2,0,8,0,0,1,0,0,0,0,0,0,41.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
86,74,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1107.0,1,6.0,0,1,0,0,0,1,0,0,0,0,1,0
2569,187,2,0,0,0,0,0,0,1,0,0,0,0,1,0,95890.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
428,73,0,2,14,0,0,2,0,1,0,0,0,0,0,0,2573.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
296,73,5,9,75,0,0,0,0,1,1,0,0,0,0,0,602.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
47,73,0,9,0,0,0,0,0,1,0,0,0,0,0,0,363.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0
92,72,10,4,293,0,0,0,0,1,0,0,1,0,0,0,856.0,0,6.0,0,1,0,0,0,1,0,0,0,0,1,0
343,72,2,1,4,0,0,0,0,0,0,0,0,0,1,1,19644.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
7,72,2,61,153,2,2,4,0,1,0,1,0,0,0,1,1437.0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0
155,72,0,0,5,0,0,0,0,1,0,0,0,0,0,0,7533.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
46,72,5,10,183,0,0,0,0,1,0,0,0,0,0,1,223.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
1409,72,10,9,285,2,2,0,0,1,0,0,0,0,0,0,210.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
1961,72,3,0,0,0,0,0,0,1,0,0,0,0,1,0,62630.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
6400,72,10,3,61,2,1,0,0,1,0,0,1,0,0,1,300000.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
0,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0
23,72,5,6,95,1,3,0,0,1,0,0,0,0,0,0,936.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
67,72,2,3,3,0,0,0,0,1,1,0,0,0,0,0,1986.0,1,6.0,0,1,0,0,1,1,0,0,0,0,1,0
641,71,8,2,53,0,0,26,0,1,0,0,1,0,0,0,5517.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
3160,71,0,3,26,0,0,0,0,1,0,1,1,0,1,0,72377.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
95,71,0,0,40,0,0,0,0,1,0,0,0,0,0,0,3550.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
292,204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24476.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
27,71,2,24,72,0,0,0,0,1,0,0,0,0,0,0,1717.0,1,7.0,0,0,0,0,1,1,0,0,0,0,1,0
3956,219,0,0,5,0,0,0,0,1,1,0,0,0,0,0,131562.0,1,6.0,0,1,0,0,0,1,0,0,0,0,1,0
303,71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10038.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
520,71,1,0,659,0,0,0,4,1,0,0,1,0,0,1,9544.0,1,3.0,0,0,0,0,1,1,0,0,0,1,0,0
346,71,2,9,0,0,1,0,0,1,1,0,1,0,0,0,3050.0,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0
994,70,0,49,43,0,0,0,0,1,0,0,0,0,0,0,545.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
154,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5950.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
1711,70,3,6,24,1,3,3,0,1,0,1,0,0,0,0,67176.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
82,70,3,1,2,0,0,0,0,1,0,0,0,0,0,0,5864.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
608,70,0,0,17,0,0,4,0,1,0,0,1,0,0,1,20983.0,1,5.0,0,0,0,0,1,1,0,1,0,0,0,0
198,70,1,72,754,1,3,0,0,1,0,0,0,0,0,0,564.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
336,70,1,0,2,0,0,0,0,1,0,0,1,0,0,0,4924.0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,0
17,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,651.0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0
1192,70,1,0,39,0,0,0,0,1,0,0,0,0,1,0,45922.0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0
770,70,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0.0,1,4.0,0,0,0,0,0,1,0,0,1,0,0,0
112,149,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2269.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0
51,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,299.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
21,70,0,0,2,1,0,0,0,1,0,0,0,0,0,0,794.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
66,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2307.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
0,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
170,69,2,6,0,0,0,0,0,1,0,0,0,0,0,1,1190.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
29,69,1,15,417,0,0,0,0,1,0,0,0,0,0,0,499.0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,1
1,69,3,0,2,0,0,0,0,1,0,0,0,0,0,0,78.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
84,69,0,0,25,0,0,0,6,1,0,0,0,0,0,0,15.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
710,69,0,0,18,0,0,0,0,1,0,0,0,0,0,1,26763.0,0,5.0,0,0,0,1,1,1,0,0,0,0,1,0
181,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5462.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
92,69,2,9,12,0,0,0,0,1,0,0,0,0,0,0,3762.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
516,69,7,2,198,0,0,0,2,1,1,0,0,0,0,1,18414.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
215,69,6,10,411,0,0,0,1,1,0,0,0,0,0,0,667.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
41,69,0,30,210,2,3,0,0,1,0,0,0,0,0,0,632.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
50,69,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1050.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
876,68,0,23,45,0,0,0,6,1,0,0,0,0,0,1,36275.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
135,68,0,9,43,0,0,3,0,1,1,0,0,0,0,0,2736.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
439,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,438.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
3,68,0,0,5,0,0,0,0,1,0,0,0,0,0,0,224.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
1006,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40996.0,1,6.0,0,0,0,0,1,1,0,0,0,0,1,0
147,68,3,12,29,0,0,0,1,1,1,0,0,0,0,0,2737.0,1,4.0,0,0,0,0,0,1,0,0,0,1,0,0
869,68,0,1,84,0,0,44,0,1,0,1,0,0,1,1,34566.0,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0
353,68,0,74,64,1,2,0,0,1,0,1,0,0,0,0,3718.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
295,68,15,32,182,0,4,0,0,1,0,0,1,0,0,0,125.0,1,3.0,0,1,0,0,0,1,0,1,0,0,0,0
7,68,8,4,0,0,0,0,0,1,0,0,0,0,0,0,231.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
135,68,13,19,269,0,0,3,2,1,0,0,0,0,0,0,2437.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
8,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
97,68,14,13,125,0,0,0,0,1,0,0,0,0,0,1,1204.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
468,68,2,22,35,0,1,0,0,1,0,0,1,0,0,0,4593.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
460,68,10,0,0,0,0,0,0,1,0,0,1,0,0,0,21839.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
45,68,3,0,7,0,0,0,0,1,0,0,0,0,0,0,1787.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
22,68,0,6,10,0,0,0,0,1,0,0,0,0,0,0,1274.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
4,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159.0,0,2.0,0,1,0,0,1,1,0,0,0,0,1,0
1093,67,0,0,33,0,0,21,2,1,0,1,0,0,0,1,25950.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
0,67,1,0,4,1,1,0,0,1,0,0,0,0,0,0,1.0,1,3.0,0,0,0,0,0,1,0,0,0,1,0,0
3697,67,0,12,40,2,4,3,0,1,0,0,1,0,1,0,132564.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
90,312,4,0,7,0,0,0,0,1,0,0,0,0,0,0,1025.0,0,5.0,0,0,0,0,0,1,0,1,0,0,0,0
1680,67,7,9,472,0,0,17,0,1,1,1,1,0,0,0,25270.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
0,67,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
2011,67,0,0,8,1,2,0,0,0,0,1,0,0,1,0,71203.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
817,67,0,2,17,0,0,0,0,1,0,0,0,0,0,1,19288.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1076,67,0,4,374,0,1,0,0,1,0,1,0,0,0,1,81172.0,0,3.0,0,1,0,0,1,1,0,0,0,1,0,0
451,67,4,23,38,0,1,0,0,1,0,0,1,0,0,1,1715.0,0,6.0,1,1,0,0,0,1,0,0,0,0,1,0
0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1225,66,0,0,163,5,5,0,0,1,0,1,1,0,0,0,18619.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
289,66,7,10,82,1,0,0,0,1,1,0,1,0,0,1,5850.0,0,3.0,0,0,0,1,1,1,0,0,0,0,1,0
681,66,0,23,260,0,0,6,0,1,1,0,0,0,0,0,519.0,1,4.0,0,0,0,1,1,1,0,0,0,0,1,0
192,66,6,46,10,0,0,1,0,1,1,1,1,0,0,0,7606.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
23,66,0,0,74,0,0,0,0,0,0,0,1,0,0,0,2785.0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0
595,66,0,1,182,0,0,0,0,1,0,0,1,0,0,1,4814.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
399,66,0,32,81,0,0,0,0,1,0,0,1,0,0,0,9720.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
73,66,2,36,228,1,1,0,0,1,0,0,0,0,0,0,2327.0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0
1862,66,3,0,21,0,0,0,0,1,0,0,0,0,1,0,22116.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
0,66,2,31,22,0,0,16,0,1,0,0,1,0,0,0,6665.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
193,66,0,12,14,0,0,0,0,1,0,0,0,0,0,1,2697.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
1489,66,4,11,34,1,1,0,0,1,0,1,1,0,1,0,73250.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
220,66,2,36,120,1,1,1,0,1,0,1,0,0,0,0,761.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
110,66,3,0,191,0,0,0,0,1,0,0,0,0,0,0,1476.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
0,65,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
148,65,1,4,83,0,0,0,1,1,0,0,1,0,0,1,3047.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
2190,65,0,12,174,1,1,0,0,1,0,1,0,0,0,1,22235.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
297,65,11,6,0,0,0,0,0,1,0,1,1,0,0,0,8532.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
3958,65,7,2,96,0,0,51,3,1,0,0,0,0,0,1,13663.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
89,64,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1730.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
25,64,7,64,94,0,0,0,0,1,0,0,0,0,0,1,341.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
109,64,2,13,87,0,0,0,0,1,0,0,0,0,0,0,6629.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
942,63,0,22,0,0,15,0,0,1,0,0,1,0,0,0,7397.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
99,63,0,22,17,0,0,0,0,1,0,0,1,0,0,0,1801.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
27,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1030.0,0,4.0,0,1,0,0,0,1,0,0,0,1,0,0
117,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
19,63,0,0,3,0,0,0,0,0,0,0,1,0,0,0,65.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
68,63,3,19,9,0,0,15,0,1,0,0,0,0,0,0,4810.0,0,4.0,0,1,0,0,0,1,0,0,0,1,0,0
4,63,3,22,8,0,0,0,0,1,0,0,0,0,0,0,230.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
362,348,0,0,4,0,0,0,0,1,1,0,1,0,0,0,3299.0,1,6.0,0,1,0,0,0,1,0,0,0,1,0,0
853,62,0,0,15,2,1,0,0,1,0,0,0,0,0,0,25894.0,1,7.0,0,1,0,0,1,1,0,0,0,0,1,0
339,62,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10941.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
64,62,10,10,0,0,0,0,0,1,0,0,0,0,0,0,2888.0,1,6.0,0,1,0,0,1,0,0,0,0,1,0,0
2,62,0,0,8,0,0,0,0,1,0,0,0,0,0,0,101.0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,1
28,62,0,16,46,0,0,0,0,1,0,1,0,0,0,0,779.0,1,7.0,0,1,0,0,1,1,0,0,0,0,1,0
1097,62,3,19,53,1,2,14,3,1,0,0,1,0,0,1,24284.0,0,2.0,0,1,0,0,1,1,0,0,0,0,1,0
25,62,3,42,206,0,1,0,1,1,0,0,0,0,0,0,1494.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
86,62,1,24,289,0,0,0,0,1,0,0,0,0,0,0,2001.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
0,62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
30,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
743,62,0,1,1,1,1,0,0,1,0,0,0,0,0,0,25328.0,0,6.0,0,1,0,0,1,1,0,0,0,0,1,0
690,62,0,0,22,0,1,0,0,1,0,0,0,0,0,0,502.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
953,62,0,1,417,0,0,0,0,1,0,0,1,0,0,1,13899.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
120,62,9,17,0,0,0,0,0,1,0,0,0,0,0,0,5420.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
757,62,7,19,72,0,1,0,3,1,0,0,0,0,0,1,450.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
211,62,0,18,18,0,0,0,0,1,1,0,1,0,0,0,7177.0,1,5.0,0,1,0,1,1,1,0,0,0,0,1,0
1,68,0,32,73,1,1,0,0,1,0,0,0,0,0,0,21.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
1669,61,0,0,13,0,0,0,0,0,0,0,1,0,0,0,10708.0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,0
6,175,10,18,111,0,1,0,0,1,0,0,0,0,0,0,245.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
24,61,0,15,131,1,3,16,0,1,0,0,0,0,0,0,714.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
16,61,0,6,495,0,0,0,0,1,0,0,0,0,0,0,568.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
770,61,1,27,87,0,0,3,6,1,1,0,0,0,0,0,31230.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
22,61,0,10,10,0,0,0,0,1,0,0,0,0,0,0,983.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
215,61,0,6,7,0,0,0,0,1,0,0,0,0,0,0,717.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
614,60,5,0,10,0,0,0,0,1,0,0,0,0,0,0,24523.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
53,60,1,0,23,1,1,0,0,1,0,0,0,0,0,0,1129.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
664,60,0,0,15,0,0,0,0,1,0,0,0,0,0,0,24120.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
873,60,12,39,324,3,1,0,0,1,0,1,0,0,0,1,1807.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
18,60,0,0,96,0,0,0,0,1,0,0,0,0,0,0,67.0,0,3.0,0,0,0,1,1,1,0,0,0,0,1,0
734,60,4,0,6,0,0,0,0,1,1,1,0,0,0,0,14527.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
4776,60,0,88,0,0,7,0,0,1,0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0
14,104,2,0,17,0,0,2,10,1,0,0,0,0,0,0,540.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
505,60,0,7,166,0,0,0,1,1,0,0,1,0,0,0,4095.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
868,59,22,113,0,0,1,0,0,1,0,1,0,0,0,0,15052.0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0
42,59,0,0,11,0,0,0,0,1,0,0,0,0,0,0,1057.0,0,4.0,0,1,0,0,0,1,0,1,0,0,0,0
684,59,3,22,115,0,1,0,0,1,0,0,0,0,0,0,443.0,1,4.0,0,0,0,0,1,1,0,0,0,1,0,0
15,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
2592,371,1,4,2,0,0,0,0,1,1,1,0,0,0,0,99249.0,0,7.0,0,1,0,0,1,1,0,0,0,0,1,0
170,59,19,25,141,2,2,0,0,1,0,0,0,0,0,0,913.0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0
122,59,0,0,3,0,1,0,0,1,0,0,0,0,0,0,3856.0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0
608,58,0,35,23,0,0,0,0,1,0,0,0,0,0,0,9833.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
469,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13529.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
1005,58,0,17,70,0,0,13,1,1,1,1,1,0,0,0,13979.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
340,58,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1566.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
19,58,0,22,57,0,1,0,0,1,0,0,0,0,0,0,628.0,0,2.0,0,0,0,1,1,1,0,0,0,0,1,0
759,58,0,7,49,0,0,0,1,1,1,1,1,0,0,0,7811.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
13,58,3,0,0,0,0,0,0,1,0,0,0,0,0,0,755.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
157,58,4,21,144,1,0,0,9,1,0,0,0,0,1,0,2749.0,1,3.0,0,1,0,1,1,1,0,0,0,0,1,0
151,58,6,120,174,0,1,0,0,1,0,0,0,0,0,0,1245.0,1,3.0,0,0,0,0,1,1,0,1,0,0,0,0
5,58,4,38,155,3,3,0,0,1,0,0,0,0,0,0,593.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
674,58,2,13,83,1,1,0,0,1,0,0,0,0,0,1,41357.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
5144,57,0,6,0,0,1,0,0,1,0,0,0,0,0,0,212107.0,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0
4113,57,6,6,12,1,2,0,0,1,0,0,1,0,0,1,300000.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,6.0,0,0,0,0,0,0,0,0,0,0,1,0
0,57,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0
215,57,0,11,56,0,0,0,1,1,0,0,0,0,0,0,9039.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
16,75,6,29,188,0,0,0,0,1,0,0,0,0,0,0,19.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
290,57,2,0,22,0,0,0,0,1,0,0,1,0,0,0,5753.0,1,6.0,0,0,0,0,1,1,0,0,0,0,1,0
103,95,8,24,25,1,0,0,0,1,0,0,0,0,0,0,255.0,1,5.0,0,0,0,0,0,1,0,0,0,1,0,0
1063,57,0,0,255,0,0,0,0,1,0,0,0,0,0,0,414.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0
331,57,2,28,136,0,1,0,0,1,0,0,0,0,0,0,582.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
358,57,0,69,422,4,2,0,1,1,0,0,0,0,0,0,404.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,1
248,57,0,0,58,0,0,3,0,1,0,0,0,0,0,1,5031.0,0,4.0,0,1,0,1,1,1,0,0,0,0,1,0
27,57,5,4,141,0,0,0,0,1,0,0,0,0,0,0,2443.0,0,6.0,0,1,0,0,0,1,0,0,0,0,1,0
671,57,0,6,48,0,0,0,1,1,1,0,1,0,0,0,7562.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
683,56,4,1,65,1,2,3,0,1,0,1,0,0,0,1,98.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
290,56,0,0,3,0,0,0,0,1,0,0,0,0,0,0,12033.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
36,56,6,0,192,0,0,0,0,1,1,0,0,0,0,0,1334.0,0,6.0,0,1,0,1,1,1,0,0,0,1,0,0
147,56,0,0,16,0,0,15,0,1,0,0,0,0,0,1,6461.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
28,56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,864.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0
498,56,0,31,56,1,3,31,1,1,0,0,0,0,0,1,20734.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
